sample	compressor	size	noise	correct
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	2
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
For Alise (Bethoven)	gzip	30	0.05	3
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	1
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	3
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	3
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	2
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	3
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	2
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	3
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
For Alise (Bethoven)	gzip	30	0.05	3
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	4
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
For Alise (Bethoven)	gzip	30	0.05	4
For Alise (Bethoven)	lzma	30	0.05	1
For Alise (Bethoven)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	2
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Treasure Waltz (Strauss)	gzip	30	0.05	3
Treasure Waltz (Strauss)	lzma	30	0.05	2
Treasure Waltz (Strauss)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0.05	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	2
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	2
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	2
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	1
Treasure Waltz (Strauss)	bzip2	30	0	2
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	3
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	4
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	4
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	2
For Alise (Bethoven)	gzip	30	0	4
For Alise (Bethoven)	lzma	30	0	1
For Alise (Bethoven)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	2
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	2
Sping From The Four Seasons (Vivaldi)	gzip	30	0	2
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Treasure Waltz (Strauss)	gzip	30	0	3
Treasure Waltz (Strauss)	lzma	30	0	2
Treasure Waltz (Strauss)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Sping From The Four Seasons (Vivaldi)	gzip	30	0	3
Sping From The Four Seasons (Vivaldi)	lzma	30	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	30	0	1
Piano Sonatta No. 15 (Mozart)	gzip	30	0	3
Piano Sonatta No. 15 (Mozart)	lzma	30	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	30	0	3
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	0
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	0
Treasure Waltz (Strauss)	bzip2	9/10	1	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	1
Treasure Waltz (Strauss)	bzip2	9/10	1	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	0
Treasure Waltz (Strauss)	bzip2	9/10	1	0
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	1
Treasure Waltz (Strauss)	bzip2	9/10	1	0
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	0
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	3
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	3
For Alise (Bethoven)	gzip	9/10	1	0
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	0
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	1
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	0
Treasure Waltz (Strauss)	bzip2	9/10	1	0
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	2
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	1
Treasure Waltz (Strauss)	bzip2	9/10	1	0
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	2
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	0
Treasure Waltz (Strauss)	bzip2	9/10	1	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	0
Treasure Waltz (Strauss)	bzip2	9/10	1	0
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	3
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
For Alise (Bethoven)	gzip	9/10	1	1
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	2
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	1
Treasure Waltz (Strauss)	bzip2	9/10	1	1
For Alise (Bethoven)	gzip	9/10	1	0
For Alise (Bethoven)	lzma	9/10	1	0
For Alise (Bethoven)	bzip2	9/10	1	3
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	0
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	0
Treasure Waltz (Strauss)	gzip	9/10	1	1
Treasure Waltz (Strauss)	lzma	9/10	1	0
Treasure Waltz (Strauss)	bzip2	9/10	1	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	1	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	1	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	1
Treasure Waltz (Strauss)	lzma	9/10	0.5	1
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	1
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	0
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	0
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	2
For Alise (Bethoven)	lzma	9/10	0.5	1
For Alise (Bethoven)	bzip2	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	2
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	1
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	2
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	2
For Alise (Bethoven)	lzma	9/10	0.5	1
For Alise (Bethoven)	bzip2	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	1
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	0
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	2
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	1
Treasure Waltz (Strauss)	gzip	9/10	0.5	0
Treasure Waltz (Strauss)	lzma	9/10	0.5	3
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	1
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	1
Treasure Waltz (Strauss)	gzip	9/10	0.5	0
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	1
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	1
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	2
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	1
Treasure Waltz (Strauss)	gzip	9/10	0.5	1
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
For Alise (Bethoven)	gzip	9/10	0.5	1
For Alise (Bethoven)	lzma	9/10	0.5	0
For Alise (Bethoven)	bzip2	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	2
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Treasure Waltz (Strauss)	gzip	9/10	0.5	0
Treasure Waltz (Strauss)	lzma	9/10	0.5	2
Treasure Waltz (Strauss)	bzip2	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	2
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.5	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	0
